,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
83,9939.76828125,15431.894160156251,11658.479743546195,1388.5570191786403,11996.638535156253,10822.082128906251,11291.585097656249,12102.808535156251,0.0,988.39193359375,438.124937039014,368.3971175810542,805.81173828125,98.10466796875005,273.05283203125,827.9381835937498
84,9992.808984375,16246.920468749988,11975.54296110733,1752.7685839314806,12940.971874999988,10723.441796874999,11043.79144531249,12959.421249999989,-20.908359375000003,1208.3131640625,523.2163010723992,441.0740718185663,1208.3131640625,124.3351171875001,307.60195312499997,980.0014843750002
85,10000.0,15900.995273437504,11664.26176048137,1166.939902216132,13590.413359375001,10891.562617187501,11305.980546875,12248.2414453125,-67.35275390625,998.1425390625001,371.8149301242235,304.9411110601943,998.1425390625001,147.72111328125,198.15488281250003,674.1215234375
86,10000.0,14977.440761718744,11761.712070069872,1071.4731263775975,11114.279785156245,11046.676035156244,11583.227832031249,12142.558886718747,-103.33248046875,493.0949414062501,167.96070251843946,207.0201257565101,407.62173828124986,0.0,8.020468749999992,352.40271484375006
87,10000.0,14985.490019531255,11685.79985964189,1200.9636397691002,13113.664277343756,10627.37994140625,11336.284394531252,12317.848613281254,-50.24337890625,940.9855273437504,447.50634207589303,375.1140606176171,940.8150585937506,142.78521484375005,208.40197265625002,830.4906054687505
88,9997.31791015625,15683.207773437502,11400.479178110445,1189.2220426837487,12793.862304687504,10612.077578125,11105.676640625,11688.836054687501,-160.03046875000004,694.5530078125,277.1139402173913,309.7475433894633,694.5530078125,-17.89685546875,111.74744140624999,597.3321874999998
89,10000.0,12967.202792968754,11460.535276712928,656.5306672564633,12134.147011718753,11069.929589843752,11478.468535156251,12097.676855468755,-88.54583984375,1416.5594726562506,600.7520465353263,557.8359511852617,1392.2514648437502,96.55396484375001,153.20708984375003,1133.5340820312504
90,9999.637675781249,14249.382109374994,11519.925560704576,1123.005783313571,12517.86468749999,10751.437968749997,11199.301757812496,12185.415390624992,-110.77962890625003,1208.8619921875,432.7157279939831,426.1981516145256,1208.8619921875,15.559765624999997,81.97015625,865.9835156250002
91,10000.0,14307.033164062494,11625.272166755625,887.9398264419776,12542.812812499991,10976.367851562498,11482.623828124997,12335.845507812493,0.0,1346.4833593749993,556.8647720545417,435.3955071516022,1346.4833593749993,160.51244140625,327.09703124999993,987.521328125
92,10000.0,13417.344316406248,11408.260339431292,828.207058683926,12262.185175781247,10754.652011718754,11199.780781250003,11880.432519531252,-88.588046875,1037.3635742187496,383.50218701475154,418.80108402778563,1037.3635742187496,-0.5767773437500274,73.31810546874998,807.5574023437501
93,9999.637675781249,16302.578632812501,12120.896236655666,1554.4362664220166,13435.0852734375,10964.302128906249,11579.282382812498,12873.5466015625,-72.10919921875,778.3856249999998,360.256126382958,291.2120605008058,722.3827734374997,97.60523437499997,234.40962890624996,639.9997265624997
94,9997.31791015625,13581.438691406252,11463.167139339093,761.3953211131668,11391.452558593748,10942.462109375001,11397.205566406254,11783.509277343752,-155.90029296874997,758.3574414062501,247.79885081036497,318.64002867658013,627.3056835937501,-17.89685546875,0.0,564.18521484375
95,10000.0,15027.916718749997,11780.397891110244,1194.7455712269202,13242.295664062494,10795.147695312495,11394.095937499997,12491.602343749995,-110.14785156250002,1005.6671093750002,374.79263550562894,377.40067637232835,1005.6671093750002,0.0,95.803984375,736.4508593750002
96,9908.8570703125,14633.34982421875,11799.431356512034,1292.7003509922235,12585.31771484375,10601.54603515625,11704.649472656247,13046.729082031246,-50.590078125000005,919.4295898437501,403.41499308520963,370.0204332388563,836.01009765625,32.63162109374998,191.01423828125,720.2617382812499
97,10000.0,16568.886230468757,11884.805274650622,1386.2166021616717,12662.622910156259,11161.92396484375,11313.629238281252,12203.449746093751,-33.18408203125,759.8193164062498,351.9434459918476,277.3105797389414,499.23408203124967,132.03552734375003,176.63609375000001,620.5123632812498
98,9992.1440625,15146.933808593742,11631.874910714283,1304.4716527988503,12981.883105468743,10699.417285156249,11068.725136718751,12012.265097656244,-70.1517578125,815.91591796875,256.91892650912257,272.8983298789818,815.91591796875,0.0,73.14236328125,551.2256445312498
